XSharp.RDD.DLL,AdsMgDisconnect,ADS,,
XSharp.RDD.DLL,AdsMgDumpInternalTables,ADS,,
XSharp.RDD.DLL,AdsMgGetActivityInfo,ADS,,
XSharp.RDD.DLL,AdsMgGetCommStats,ADS,,
XSharp.RDD.DLL,AdsMgGetConfigInfo,ADS,,
XSharp.RDD.DLL,AdsMgGetInstallInfo,ADS,,
XSharp.RDD.DLL,AdsMgGetLockOwner,ADS,Locking,
XSharp.RDD.DLL,AdsMgGetLocks,ADS,Locking,
XSharp.RDD.DLL,AdsMgGetOpenIndexes,ADS,,
XSharp.RDD.DLL,AdsMgGetOpenTables,ADS,,
XSharp.RDD.DLL,AdsMgGetServerType,ADS,,
XSharp.RDD.DLL,AdsMgGetUserNames,ADS,,
XSharp.RDD.DLL,AdsMgGetWorkerThreadActivity,ADS,,
XSharp.RDD.DLL,AdsMgKillUser,ADS,,
XSharp.RDD.DLL,AdsMgResetCommStats,ADS,,
XSharp.RDD.DLL,AdsOpenIndex,ADS,,
XSharp.RDD.DLL,AdsOpenTable90,ADS,,
XSharp.RDD.DLL,AdsPackTable,ADS,,
XSharp.RDD.DLL,AdsRecallAllRecords,ADS,,
XSharp.RDD.DLL,AdsRecallRecord,ADS,,
XSharp.RDD.DLL,AdsRefreshAOF,ADS,,
XSharp.RDD.DLL,AdsRefreshRecord,ADS,,
XSharp.RDD.DLL,AdsRegisterCallbackFunction,ADS,,
XSharp.RDD.DLL,AdsReindex,ADS,,
XSharp.RDD.DLL,AdsResetConnection,ADS,,
XSharp.RDD.DLL,AdsRollbackTransaction,ADS,,
XSharp.RDD.DLL,AdsSeek,ADS,,
XSharp.RDD.DLL,AdsSeekLast,ADS,,
XSharp.RDD.DLL,AdsSetAOF,ADS,,
XSharp.RDD.DLL,AdsSetBinary,ADS,,
XSharp.RDD.DLL,AdsSetDateFormat,ADS,,
XSharp.RDD.DLL,AdsSetDecimals,ADS,,
